SubPlot;idTree;Xfield;Yfield;Family;spName;Genus;Species;CircCorr
3;103053;37;100,00000000000000;Lauraceae;Aniba_taubertiana;Aniba;taubertiana;54,5
3;103054;31;91,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;141
3;103056;39,5;94,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;43,5
3;103058;37,5;88,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;37
3;103059;38;85,50000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;169
3;103061;31,5;85,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;54
3;103063;30,5;86,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;51
3;103064;31;83,50000000000000;Fabaceae;Andira_coriacea;Andira;coriacea;124
3;103066;37;78,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;129
3;103068;36;74,50000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;123
3;103069;39,5;74,50000000000000;Sapotaceae;Ecclinusa_guianensis;Ecclinusa;guianensis;49
3;103070;30,5;69,50000000000000;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;96,5
3;103071;34,5;67,50000000000000;Moraceae;Brosimum_guianense;Brosimum;guianense;41
3;103072;37,5;62,50000000000000;Sapotaceae;Manilkara_bidentata;Manilkara;bidentata;65
3;103073;34,5;60,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;37,5
3;103074;33;60,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;78
3;103075;32,5;60,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;67,5
3;103077;36,5;55,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;87
3;103078;38,5;57,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;77,5
3;103079;38,5;59,50000000000000;Humiriaceae;Humiriastrum_subcrenatum;Humiriastrum;subcrenatum;104
3;103080;37,5;47,00000000000000;Clusiaceae;Tovomita_caloneura;Tovomita;caloneura;50,5
3;103081;35,5;46,00000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;168
3;103082;36;44,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;46
3;103083;37,5;44,50000000000000;Sapotaceae;Pouteria_gonggrijpii;Pouteria;gonggrijpii;45,5
3;103086;30,5;50,50000000000000;Malvaceae;Eriotheca_globosa;Eriotheca;globosa;128
3;103087;32;51,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;39,5
3;103090;38;36,00000000000000;Ochnaceae;Quiina_integrifolia;Quiina;integrifolia;52,5
3;103091;36,5;35,00000000000000;Malvaceae;Catostemma_fragrans;Catostemma;fragrans;78
3;103092;34;36,00000000000000;Rubiaceae;Posoqueria_latifolia;Posoqueria;latifolia;48,5
3;103093;38;33,00000000000000;Fabaceae;Swartzia_grandifolia;Swartzia;grandifolia;37,5
3;103094;34;33,00000000000000;Fabaceae;Diplotropis_purpurea;Diplotropis;purpurea;70
3;103095;38,5;28,00000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;109,5
3;103096;36;29,50000000000000;Elaeocarpaceae;Sloanea_sp.4-CAY;Sloanea;sp.4-CAY;90
3;103098;34;28,50000000000000;Myristicaceae;Virola_michelii;Virola;michelii;87
3;103099;32;24,50000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;81,625
3;103101;36;18,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;92
3;103103;40,5;17,00000000000000;Myrtaceae;Eugenia_cupulata;Eugenia;cupulata;41
3;103104;39,5;13,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;104
3;103107;31,5;15,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;97,5
3;103109;38;7;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;157,5
3;103110;37;5,5;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;33,5
3;103112;36,5;0,5;Fabaceae;Recordoxylon_speciosum;Recordoxylon;speciosum;127
3;103114;43;0,5;Goupiaceae;Goupia_glabra;Goupia;glabra;219,875
3;103115;45;1;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;49
3;103116;46;3;Siparunaceae;Siparuna_decipiens;Siparuna;decipiens;37
3;103117;47;4,5;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;64,5
3;103119;45;9;Fabaceae;Eperua_falcata;Eperua;falcata;146,5
3;103121;43;12,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;166
3;103124;44;18,00000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;63,5
3;103125;40,5;21,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;41
3;103127;48;25,00000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;56
3;103128;50;23,00000000000000;Moraceae;Brosimum_guianense;Brosimum;guianense;64,5
3;103129;49;28,50000000000000;Fabaceae;Recordoxylon_speciosum;Recordoxylon;speciosum;42
3;103130;48,5;28,50000000000000;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;82
3;103131;45;28,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;87,5
3;103132;41,5;29,50000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;47
3;103133;40,5;31,50000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;105,5
3;103134;41,5;32,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;79,5
3;103135;42;35,00000000000000;Simaroubaceae;Simaba_polyphylla;Simaba;polyphylla;99,5
3;103136;46;35,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;80
3;103137;49;35,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;48
3;103138;48;36,50000000000000;Clusiaceae;Symphonia_globulifera;Symphonia;globulifera;76
3;103139;43,5;37,00000000000000;Myrtaceae;Eugenia_exaltata;Eugenia;exaltata;38
3;103140;44;40,00000000000000;Anacardiaceae;Tapirira_obtusa;Tapirira;obtusa;104
3;103141;41;43,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;176,5
3;103142;41,5;44,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;99,5
3;103143;40,5;46,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;37,5
3;103147;46,5;51,50000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;44,5
3;103149;41,5;55,50000000000000;Fabaceae;Inga_stipularis;Inga;stipularis;54,5
3;103150;41,5;57,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;41
3;103152;49,5;62,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;115
3;103156;41,5;66,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;83
3;103157;41,5;66,50000000000000;Chrysobalanaceae;Parinariopsis_licaniiflora;Parinariopsis;licaniiflora;62
3;103158;41,5;62,50000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;55
3;103159;40,5;66,00000000000000;Rubiaceae;Duroia_longiflora;Duroia;longiflora;57,5
3;103161;44,5;74,00000000000000;Lecythidaceae;Eschweilera_congestiflora;Eschweilera;congestiflora;82
3;103163;43;76,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;109,5
3;103164;42;80,00000000000000;Linaceae;Hebepetalum_humiriifolium;Hebepetalum;humiriifolium;45
3;103165;49;80,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;66,5
3;103166;49;83,00000000000000;Sapotaceae;Chrysophyllum_pomiferum;Chrysophyllum;pomiferum;69
3;103167;46,5;87,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;181
3;103170;41;97,00000000000000;Fabaceae;Abarema_mataybifolia;Abarema;mataybifolia;44
3;103171;47,5;101,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;158
3;103173;43,5;103,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;94
3;103174;44;105,50000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;58,5
3;103175;45,5;108,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;71
3;103176;49,5;114,50000000000000;Sapotaceae;Chrysophyllum_sanguinolentum;Chrysophyllum;sanguinolentum;107,5
3;103179;48;118,00000000000000;Elaeocarpaceae;Sloanea_sp.70-CAY;Sloanea;sp.70-CAY;46,5
3;103180;50;110,00000000000000;Sapotaceae;Pouteria_ambelaniifolia;Pouteria;ambelaniifolia;75
3;103183;54;115,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;89
3;103187;53,5;106,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;46,5
3;103188;54,5;106,00000000000000;Lecythidaceae;Lecythis_chartacea;Lecythis;chartacea;44,5
3;103190;56,5;101,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;66
3;103195;58,5;91,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;215
3;103196;51;86,50000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;59
3;103197;52,5;86,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;65
3;103198;52,5;85,50000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;95,5
3;103199;54;81,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;48
3;103200;56;78,50000000000000;Sapindaceae;Talisia_furfuracea;Talisia;furfuracea;59
3;103201;56,5;78,50000000000000;Burseraceae;Protium_subserratum;Protium;subserratum;87
3;103203;53;82,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;34,5
3;103204;53;78,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;77,5
3;103205;50,5;75,00000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;80,5
3;103206;52;74,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;81
3;103207;50;72,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;45,5
3;103210;60;85,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;94
3;103213;56,5;66,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;60
3;103214;54;64,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;67
3;103215;53,5;67,00000000000000;Sapotaceae;Micropholis_venulosa;Micropholis;venulosa;96
3;103217;59,5;62,00000000000000;Peraceae;Chaetocarpus_sp.1-CAY;Chaetocarpus;sp.1-CAY;44,5
3;103218;60;62,00000000000000;Malvaceae;Sterculia_pruriens;Sterculia;pruriens;47
3;103219;59,5;60,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;51,5
3;103220;56,5;60,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;148
3;103221;54,5;57,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;147
3;103222;57,5;57,50000000000000;Simaroubaceae;Homalolepis_cedron;Homalolepis;cedron;40,5
3;103223;57,5;55,50000000000000;Myristicaceae;Iryanthera_hostmannii;Iryanthera;hostmannii;43
3;103224;58,5;54,50000000000000;Metteniusaceae;Poraqueiba_guianensis;Poraqueiba;guianensis;39,5
3;103231;54;45,50000000000000;Burseraceae;Protium_tenuifolium;Protium;tenuifolium;88,5
3;103233;57,5;42,50000000000000;Sapotaceae;Chrysophyllum_prieurii;Chrysophyllum;prieurii;80
3;103236;51;40,00000000000000;Clusiaceae;Tovomita_caloneura;Tovomita;caloneura;44
3;103237;54,5;37,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;79
3;103238;59;40,00000000000000;Olacaceae;Chaunochiton_kappleri;Chaunochiton;kappleri;77
3;103239;56;33,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;92
3;103240;53,5;34,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;146,5
3;103241;52;32,00000000000000;Fabaceae;Swartzia_polyphylla;Swartzia;polyphylla;44,58625
3;103242;53;30,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;224
3;103243;53;26,00000000000000;Malvaceae;Theobroma_guianense;Theobroma;guianense;41,5
3;103244;53;26,00000000000000;Meliaceae;Guarea_pubescens;Guarea;pubescens subsp. pubescens;68,5
3;103248;50;10,00000000000000;Elaeocarpaceae;Sloanea_conferta;Sloanea;conferta;51
3;103249;50;8,5;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;50
3;103250;51;7;Euphorbiaceae;Hevea_guianensis;Hevea;guianensis;43,5
3;103251;51;1,5;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;68
3;103252;52;0;Burseraceae;Protium_opacum;Protium;opacum subsp. rabelianum;85
3;103254;60;2,5;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;38,5
3;103255;60;4,5;Fabaceae;Eperua_falcata;Eperua;falcata;112
3;103257;59;9,5;Cordiaceae;Cordia_sagotii;Cordia;sagotii;60,5
3;103259;59,5;24,00000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;76,5
3;103260;63,5;0;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;63
3;103264;68;9;Goupiaceae;Goupia_glabra;Goupia;glabra;80
3;103265;67;10,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;87
3;103266;66;3,5;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;38,5
3;103267;65;9,5;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;101,5
3;103268;62,5;11,50000000000000;Sapotaceae;Micropholis_egensis;Micropholis;egensis;61,5
3;103270;62,5;16,50000000000000;Elaeocarpaceae;Sloanea_granulosa;Sloanea;granulosa;58
3;103271;65;16,50000000000000;Elaeocarpaceae;Sloanea_granulosa;Sloanea;granulosa;42,5
3;103273;70;14,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;54
3;103274;71,5;20,00000000000000;Malvaceae;Apeiba_glabra;Apeiba;glabra;84
3;103275;70;23,00000000000000;Salicaceae;Laetia_procera;Laetia;procera;157
3;103276;66;21,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;73
3;103277;66;24,50000000000000;Bignoniaceae;Tabebuia_insignis;Tabebuia;insignis;69,5
3;103278;60,5;24,50000000000000;Elaeocarpaceae;Sloanea_guianensis;Sloanea;guianensis subsp. guianensis;41,5
3;103280;65,5;27,00000000000000;Clusiaceae;Tovomita_obovata;Tovomita;obovata;46
3;103281;66;26,50000000000000;Chrysobalanaceae;Parinari_campestris;Parinari;campestris;111
3;103283;66;29,50000000000000;Malvaceae;Apeiba_glabra;Apeiba;glabra;62
3;103284;64;30,50000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;43,5
3;103285;62,5;28,50000000000000;Fabaceae;Recordoxylon_speciosum;Recordoxylon;speciosum;64
3;103287;69;33,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;51,5
3;103288;66,5;34,50000000000000;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;105,5
3;103290;62,5;35,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;89
3;103293;67;40,00000000000000;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;65
3;103296;60,5;54,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;96,5
3;103298;67;52,50000000000000;Simaroubaceae;Homalolepis_cedron;Homalolepis;cedron;62
3;103300;69;55,00000000000000;Annonaceae;Xylopia_nitida;Xylopia;nitida;92,5
3;103301;61;54,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;38
3;103305;60,5;73,00000000000000;Fabaceae;Inga_cayennensis;Inga;cayennensis;53
3;103306;63;72,50000000000000;Bignoniaceae;Jacaranda_copaia;Jacaranda;copaia subsp. copaia;105
3;103307;69,5;75,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;39,5
3;103308;69;79,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;82
3;103310;63;79,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;74
3;103311;61;81,50000000000000;Sapotaceae;Chrysophyllum_prieurii;Chrysophyllum;prieurii;130
3;103312;65,5;83,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;77,625
3;103313;66;86,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;94,5
3;103314;66;87,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;61
3;103315;60;89,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;81
3;103316;68;88,50000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;84
3;103317;68,5;89,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;53
3;103321;69;97,00000000000000;Lecythidaceae;Couratari_multiflora;Couratari;multiflora;61
3;103327;66,5;106,50000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;87
3;103329;67,5;108,50000000000000;Ochnaceae;Lacunaria_jenmanii;Lacunaria;jenmanii subsp. jenmanii;74,5
3;103330;63;111,50000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;166
3;103331;62;112,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;43
3;103332;61,5;113,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;35
3;103333;64;115,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;78,5
3;103337;67,5;117,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;40
3;103338;62;117,00000000000000;Chrysobalanaceae;Hirtella_glandulosa;Hirtella;glandulosa;105
3;103342;78,5;116,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;46
3;103344;72;109,00000000000000;Malvaceae;Sterculia_speciosa;Sterculia;speciosa;93,5
3;103345;72;102,00000000000000;Vochysiaceae;Ruizterania_albiflora;Ruizterania;albiflora;187
3;103349;79;109,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;105,5
3;103350;80,5;99,00000000000000;Goupiaceae;Goupia_glabra;Goupia;glabra;49,5
3;103351;73,5;99,00000000000000;Sapindaceae;Talisia_hexaphylla;Talisia;hexaphylla;37,5
3;103356;78;89,00000000000000;Sapotaceae;Micropholis_melinoniana;Micropholis;melinoniana;77,5
3;103357;76;85,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;67
3;103360;71;77,00000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;48
3;103361;73;77,50000000000000;Rubiaceae;Duroia_longiflora;Duroia;longiflora;65,5
3;103362;74;76,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;50
3;103368;72,5;75,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;37
3;103370;71;71,00000000000000;Fabaceae;Parkia_nitida;Parkia;nitida;167,5
3;103371;73,5;67,50000000000000;Fabaceae;Inga_sp.12-CAY;Inga;sp.12-CAY;178
3;103372;74;67,00000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;120
3;103373;74,5;66,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;99,25
3;103375;78;65,50000000000000;Euphorbiaceae;Mabea_piriri;Mabea;piriri;51
3;103376;73;65,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;38
3;103377;73;61,00000000000000;Celastraceae;Maytenus_oblongata;Maytenus;oblongata;71,5
3;103378;77,5;62,50000000000000;Chrysobalanaceae;Leptobalanus_longistylus;Leptobalanus;longistylus;63
3;103380;72;57,00000000000000;Euphorbiaceae;Hevea_guianensis;Hevea;guianensis;125
3;103381;70,5;50,50000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;79
3;103382;76;35,50000000000000;Fabaceae;Inga_marginata;Inga;marginata;117
3;103383;73;42,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;46
3;103384;71;42,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;39
3;103385;71;39,50000000000000;Fabaceae;Inga_gracilifolia;Inga;gracilifolia;141
3;103387;73,5;38,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;36
3;103388;78,5;47,50000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;58
3;103389;79;41,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;55,5
3;103391;73;35,50000000000000;Bignoniaceae;Jacaranda_copaia;Jacaranda;copaia subsp. copaia;86
3;103392;71;33,00000000000000;Clusiaceae;Symphonia_globulifera;Symphonia;globulifera;157
3;103393;74;25,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;96,5
3;103394;78;27,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;77
3;103395;79;29,50000000000000;Clusiaceae;Tovomita_obovata;Tovomita;obovata;80,5
3;103396;81;15,50000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;85,5
3;103398;75,5;18,00000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;60
3;103399;74;12,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;35,5
3;103402;81,5;14,00000000000000;Simaroubaceae;Homalolepis_morettii;Homalolepis;morettii;127
3;103403;80;9,5;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;46,5
3;103404;71,5;9,5;Chrysobalanaceae;Licania_alba;Licania;alba;89
3;103405;77;7,5;Chrysobalanaceae;Licania_alba;Licania;alba;96
3;103406;76;2,5;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;140
3;103407;82;1,5;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;136,5
3;103408;86;2;Euphorbiaceae;Hevea_guianensis;Hevea;guianensis;48
3;103409;90;5;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;141,5
3;103411;84;9,5;Moraceae;Helicostylis_pedunculata;Helicostylis;pedunculata;91
3;103412;84;11,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;34
3;103414;86;13,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;87,5
3;103415;90;11,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;93
3;103416;85;15,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;80,5
3;103417;85;17,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;36,5
3;103418;83,5;19,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;53,5
3;103419;90;20,00000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;74,5
3;103420;87;21,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;56,5
3;103426;81;39,00000000000000;Fabaceae;Tachigali_melinonii;Tachigali;melinonii;150,5
3;103427;90;39,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;49,5
3;103429;82,5;42,50000000000000;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;69
3;103432;80,5;44,50000000000000;Clusiaceae;Tovomita_obovata;Tovomita;obovata;99
3;103433;80,5;46,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;79
3;103434;82;53,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;49,5
3;103438;90;59,50000000000000;Euphorbiaceae;Mabea_piriri;Mabea;piriri;51
3;103440;86,5;65,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;135
3;103443;87;69,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;43,5
3;103444;89;69,50000000000000;Clusiaceae;Moronobea_coccinea;Moronobea;coccinea;106,5
3;103445;85,5;76,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;41
3;103446;84,5;76,50000000000000;Lecythidaceae;Couratari_guianensis;Couratari;guianensis;119,25
3;103447;81,5;76,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;38
3;103449;84;84,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;59,5
3;103450;84,5;86,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;45
3;103451;81;86,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;40,5
3;103452;82,5;89,00000000000000;Fabaceae;Tachigali_melinonii;Tachigali;melinonii;139,5
3;103454;90,5;94,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;43,5
3;103455;90;95,00000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;133
3;103456;89;97,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;40
3;103457;81,5;93,50000000000000;Fabaceae;Swartzia_guianensis;Swartzia;guianensis;50
3;103458;83,5;96,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;57
3;103459;83,5;97,50000000000000;Moraceae;Helicostylis_tomentosa;Helicostylis;tomentosa;39
3;103461;89,5;98,50000000000000;Chrysobalanaceae;Licania_micrantha;Licania;micrantha;159
3;103462;90;100,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;76,5
3;103463;87;102,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;48
3;103465;87,5;107,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;43,5
3;103466;82,5;110,50000000000000;Sapotaceae;Pouteria_ambelaniifolia;Pouteria;ambelaniifolia;63
3;103467;86;113,00000000000000;Elaeocarpaceae;Sloanea_brevipes;Sloanea;brevipes;33
3;103468;88;114,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;102,5
3;103469;87;114,00000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;212
3;103470;85,5;120,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;93
3;103472;97;119,00000000000000;Euphorbiaceae;Conceveiba_guianensis;Conceveiba;guianensis;47
3;103473;96,5;117,50000000000000;Chrysobalanaceae;Licania_laxiflora;Licania;laxiflora;109
3;103475;96,5;117,00000000000000;Clusiaceae;Moronobea_coccinea;Moronobea;coccinea;79,5
3;103476;100,5000000000000;112,50000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;56
3;103477;96;112,50000000000000;Malvaceae;Catostemma_fragrans;Catostemma;fragrans;91
3;103478;92;113,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;110
3;103482;98,5;102,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;71
3;103485;96,5;94,00000000000000;Malvaceae;Theobroma_guianense;Theobroma;guianense;57
